##D:\ROMs
0xD84EEA84,0x45B2F1B4,0x50,0x01000000,0x0c,SHADOWGATE64,D:\ROMs\shadowgate 64 - trials of the four towers (e) [!].zip
0x2E7E893C,0x4E68B642,0x00,0x00140000,0x00,,D:\ROMs\SP_CRAP.zip
0xFC70E272,0x08FFE7AA,0x50,0x00800000,0x0e,Silicon Valley,D:\ROMs\spacestation silicon valley (e) [!].zip
0xA60ED171,0x3D85D06E,0x45,0x02000000,0x09,SPIDERMAN,D:\ROMs\Spider-Man (U).zip
0x7EE0E8BB,0x49E411AA,0x50,0x01000000,0x0e,Rogue Squadron,D:\ROMs\star wars - rogue squadron (e) [!].zip
0x72F70398,0x6556A98B,0x45,0x02000000,0x13,STAR WARS EP1 RACER,D:\ROMs\Star_Wars_-_Episode_1_POD_Racer_(USA).zip
0x4DD7ED54,0x74F9287D,0x45,0x00c00000,0x14,Shadow of the Empire,D:\ROMs\Star_Wars_-_Shadows_of_the_Empire_(Rev._2)_(USA).zip
0x42CF5EA3,0x9A1334DF,0x50,0x02000000,0x0c,STARCRAFT 64,D:\ROMs\Starcraft64.zip
0xA7D015F8,0x2289AA43,0x45,0x00c00000,0x09,STARFOX64,D:\ROMs\STARFO~1.zip
0x9510D8D7,0x35100DD2,0x45,0x00c00000,0x0e,Stunt Racer 64,D:\ROMs\Stunt Racer 64 (U) [!].zip
0x862C0657,0x8DFD896D,0x45,0x00800000,0x0e,Army Men Sarge,D:\ROMs\Army_Men_Sarge's_Heroes_(USA).zip
0xAA1D215A,0x91CBBE9A,0x45,0x00800000,0x0d,SUPER BOWLING,D:\ROMs\super bowling 64 (u) [!].zip
0xA03CF036,0xBCC1C5D2,0x50,0x00800000,0x0e,SUPER MARIO 64,D:\ROMs\super mario 64 (e) [!].zip
0x635A2BFF,0x8B022326,0x45,0x00800000,0x0e,SUPER MARIO 64,D:\ROMs\Super Mario 64 (U) (V1.0) [!].zip
0xB20F73B6,0x2975FC34,0x45,0x00800000,0x0f,ARMYMEN SARGE 2,D:\ROMs\Army Men - Sarge's Heroes 2 (U) [!].zip
0x93945F48,0x5C0F2E30,0x50,0x02000000,0x0e,SMASH BROTHERS,D:\ROMs\super smash bros. (e) [!].zip
